dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
27,2020-03-16,0.0,2.0,122.0,0.0,1.0,1.0,58.0,64.0,0.0,0.0,,,,,,
27,2020-03-17,0.0,0.0,102.0,0.0,0.0,0.0,62.0,40.0,0.0,0.0,,,,,,
27,2020-03-18,0.0,0.0,74.0,0.0,0.0,0.0,33.0,41.0,0.0,0.0,,,,,,
28,2020-02-24,0.0,0.0,415.0,0.0,0.0,0.0,217.0,198.0,0.0,0.0,,,,,,
28,2020-02-25,0.0,0.0,357.0,0.0,0.0,0.0,169.0,188.0,0.0,0.0,,,,,,
28,2020-02-26,0.0,0.0,320.0,0.0,0.0,0.0,171.0,149.0,0.0,0.0,,,,,,
28,2020-02-27,0.0,0.0,323.0,0.0,0.0,0.0,146.0,177.0,0.0,0.0,,,,,,
28,2020-02-28,0.0,0.0,310.0,0.0,0.0,0.0,160.0,150.0,0.0,0.0,,,,,,
28,2020-02-29,0.0,0.0,308.0,0.0,0.0,0.0,157.0,151.0,0.0,0.0,,,,,,
28,2020-03-01,0.0,0.0,327.0,0.0,0.0,0.0,158.0,169.0,0.0,0.0,,,,,,
28,2020-03-02,0.0,0.0,400.0,0.0,0.0,0.0,200.0,200.0,0.0,0.0,,,,,,
28,2020-03-03,0.0,0.0,393.0,0.0,0.0,0.0,186.0,207.0,0.0,0.0,,,,,,
28,2020-03-04,0.0,0.0,297.0,0.0,0.0,0.0,150.0,147.0,0.0,0.0,,,,,,
28,2020-03-05,0.0,2.0,366.0,0.0,2.0,0.0,182.0,184.0,0.0,0.0,,,,,,
28,2020-03-06,0.0,0.0,393.0,0.0,0.0,0.0,193.0,200.0,0.0,0.0,,,,,,
28,2020-03-07,0.0,1.0,327.0,0.0,0.0,1.0,163.0,164.0,0.0,0.0,,,,,,
28,2020-03-08,0.0,0.0,226.0,0.0,0.0,0.0,110.0,116.0,0.0,0.0,,,,,,
28,2020-03-09,0.0,0.0,378.0,0.0,0.0,0.0,194.0,184.0,0.0,0.0,,,,,,
28,2020-03-10,0.0,1.0,298.0,1.0,1.0,0.0,159.0,139.0,1.0,0.0,,,,,,
28,2020-03-11,0.0,1.0,341.0,0.0,0.0,1.0,174.0,167.0,0.0,0.0,,,,,,
28,2020-03-12,0.0,3.0,378.0,0.0,3.0,0.0,200.0,178.0,0.0,0.0,,,,,,
28,2020-03-13,0.0,2.0,300.0,1.0,0.0,2.0,153.0,147.0,0.0,1.0,,,,,,
28,2020-03-14,0.0,10.0,293.0,0.0,5.0,5.0,159.0,134.0,0.0,0.0,,,,,,
28,2020-03-15,0.0,1.0,236.0,0.0,0.0,1.0,126.0,110.0,0.0,0.0,,,,,,
28,2020-03-16,0.0,4.0,248.0,2.0,0.0,4.0,129.0,119.0,0.0,2.0,,,,,,
28,2020-03-17,0.0,6.0,180.0,1.0,2.0,4.0,93.0,87.0,0.0,1.0,,,,,,
28,2020-03-18,0.0,2.0,159.0,0.0,2.0,0.0,91.0,68.0,0.0,0.0,,,,,,
29,2020-02-24,0.0,0.0,689.0,0.0,0.0,0.0,358.0,331.0,0.0,0.0,0.0,212.0,0.0,0.0,90.0,122.0
29,2020-02-25,0.0,0.0,605.0,0.0,0.0,0.0,339.0,266.0,0.0,0.0,0.0,210.0,0.0,0.0,84.0,126.0
29,2020-02-26,0.0,0.0,573.0,0.0,0.0,0.0,308.0,265.0,0.0,0.0,0.0,205.0,0.0,0.0,88.0,117.0
29,2020-02-27,0.0,0.0,646.0,0.0,0.0,0.0,327.0,319.0,0.0,0.0,0.0,204.0,0.0,0.0,83.0,121.0
29,2020-02-28,0.0,0.0,578.0,0.0,0.0,0.0,300.0,278.0,0.0,0.0,0.0,220.0,0.0,0.0,97.0,123.0
29,2020-02-29,0.0,0.0,601.0,0.0,0.0,0.0,307.0,294.0,0.0,0.0,0.0,230.0,0.0,0.0,93.0,137.0
29,2020-03-01,0.0,0.0,561.0,0.0,0.0,0.0,289.0,272.0,0.0,0.0,0.0,195.0,0.0,0.0,95.0,100.0
29,2020-03-02,0.0,0.0,682.0,0.0,0.0,0.0,363.0,319.0,0.0,0.0,0.0,264.0,0.0,0.0,123.0,141.0
29,2020-03-03,0.0,1.0,603.0,0.0,1.0,0.0,296.0,307.0,0.0,0.0,0.0,213.0,0.0,0.0,101.0,112.0
29,2020-03-04,0.0,0.0,673.0,0.0,0.0,0.0,363.0,310.0,0.0,0.0,0.0,137.0,0.0,0.0,61.0,75.0
29,2020-03-05,0.0,0.0,545.0,0.0,0.0,0.0,290.0,255.0,0.0,0.0,0.0,200.0,0.0,0.0,86.0,114.0
29,2020-03-06,0.0,1.0,606.0,1.0,1.0,0.0,305.0,301.0,1.0,0.0,0.0,164.0,0.0,0.0,74.0,90.0
29,2020-03-07,0.0,0.0,651.0,0.0,0.0,0.0,370.0,281.0,0.0,0.0,0.0,213.0,0.0,0.0,83.0,130.0
29,2020-03-08,0.0,0.0,589.0,0.0,0.0,0.0,295.0,294.0,0.0,0.0,0.0,252.0,0.0,0.0,112.0,140.0
29,2020-03-09,0.0,0.0,695.0,0.0,0.0,0.0,377.0,318.0,0.0,0.0,0.0,239.0,0.0,0.0,99.0,140.0
29,2020-03-10,0.0,3.0,676.0,1.0,1.0,2.0,343.0,333.0,1.0,0.0,0.0,168.0,0.0,0.0,84.0,84.0
29,2020-03-11,0.0,0.0,627.0,0.0,0.0,0.0,304.0,323.0,0.0,0.0,0.0,195.0,0.0,0.0,78.0,117.0
29,2020-03-12,0.0,0.0,589.0,0.0,0.0,0.0,305.0,284.0,0.0,0.0,0.0,200.0,0.0,0.0,87.0,113.0
29,2020-03-13,0.0,0.0,588.0,0.0,0.0,0.0,296.0,292.0,0.0,0.0,1.0,201.0,1.0,0.0,86.0,115.0
29,2020-03-14,0.0,0.0,512.0,0.0,0.0,0.0,278.0,234.0,0.0,0.0,0.0,258.0,0.0,0.0,115.0,143.0
29,2020-03-15,0.0,0.0,489.0,0.0,0.0,0.0,288.0,201.0,0.0,0.0,22.0,243.0,16.0,6.0,114.0,129.0
29,2020-03-16,0.0,6.0,484.0,0.0,2.0,4.0,241.0,243.0,0.0,0.0,3.0,208.0,1.0,2.0,91.0,117.0
29,2020-03-17,0.0,6.0,470.0,2.0,5.0,1.0,234.0,236.0,1.0,1.0,3.0,150.0,1.0,2.0,68.0,82.0
29,2020-03-18,0.0,2.0,391.0,0.0,1.0,1.0,210.0,181.0,0.0,0.0,17.0,167.0,10.0,7.0,76.0,91.0
2A,2020-02-24,0.0,0.0,121.0,0.0,0.0,0.0,76.0,45.0,0.0,0.0,0.0,146.0,0.0,0.0,34.0,83.0
2A,2020-02-25,0.0,0.0,79.0,0.0,0.0,0.0,39.0,40.0,0.0,0.0,0.0,62.0,0.0,0.0,13.0,41.0
2A,2020-02-26,0.0,0.0,97.0,0.0,0.0,0.0,51.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,14.0,27.0
2A,2020-02-27,0.0,0.0,93.0,0.0,0.0,0.0,44.0,49.0,0.0,0.0,0.0,58.0,0.0,0.0,13.0,39.0
2A,2020-02-28,0.0,0.0,124.0,0.0,0.0,0.0,63.0,61.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,22.0
2A,2020-02-29,0.0,0.0,78.0,0.0,0.0,0.0,45.0,33.0,0.0,0.0,0.0,48.0,0.0,0.0,17.0,30.0
2A,2020-03-01,0.0,0.0,90.0,0.0,0.0,0.0,41.0,49.0,0.0,0.0,0.0,29.0,0.0,0.0,11.0,18.0
2A,2020-03-02,0.0,0.0,82.0,0.0,0.0,0.0,36.0,46.0,0.0,0.0,0.0,133.0,0.0,0.0,37.0,71.0
2A,2020-03-03,0.0,0.0,108.0,0.0,0.0,0.0,60.0,48.0,0.0,0.0,0.0,107.0,0.0,0.0,36.0,59.0
2A,2020-03-04,0.0,4.0,116.0,4.0,0.0,4.0,60.0,56.0,0.0,4.0,0.0,13.0,0.0,0.0,5.0,8.0
2A,2020-03-05,0.0,8.0,112.0,0.0,1.0,7.0,54.0,58.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0,15.0
2A,2020-03-06,0.0,1.0,67.0,1.0,0.0,1.0,42.0,25.0,0.0,1.0,0.0,18.0,0.0,0.0,9.0,9.0
2A,2020-03-07,0.0,6.0,105.0,6.0,3.0,3.0,61.0,44.0,3.0,3.0,2.0,56.0,2.0,0.0,18.0,35.0
2A,2020-03-08,0.0,5.0,86.0,5.0,1.0,4.0,50.0,36.0,1.0,4.0,0.0,25.0,0.0,0.0,13.0,12.0
2A,2020-03-09,0.0,0.0,80.0,0.0,0.0,0.0,50.0,30.0,0.0,0.0,1.0,106.0,1.0,0.0,31.0,61.0
2A,2020-03-10,0.0,0.0,74.0,0.0,0.0,0.0,29.0,45.0,0.0,0.0,0.0,82.0,0.0,0.0,16.0,49.0
2A,2020-03-11,0.0,1.0,77.0,1.0,0.0,1.0,47.0,30.0,0.0,1.0,0.0,86.0,0.0,0.0,26.0,49.0
2A,2020-03-12,0.0,0.0,65.0,0.0,0.0,0.0,37.0,28.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,10.0
2A,2020-03-13,0.0,2.0,61.0,1.0,1.0,1.0,33.0,28.0,1.0,0.0,2.0,97.0,1.0,1.0,22.0,60.0
2A,2020-03-14,0.0,1.0,68.0,1.0,0.0,1.0,48.0,20.0,0.0,1.0,11.0,104.0,3.0,8.0,27.0,61.0
2A,2020-03-15,0.0,1.0,44.0,1.0,1.0,0.0,25.0,19.0,1.0,0.0,47.0,100.0,8.0,32.0,29.0,58.0
2A,2020-03-16,0.0,2.0,58.0,2.0,1.0,1.0,29.0,29.0,1.0,1.0,3.0,21.0,1.0,2.0,7.0,14.0
2A,2020-03-17,0.0,2.0,42.0,2.0,1.0,1.0,17.0,25.0,1.0,1.0,1.0,29.0,1.0,0.0,19.0,10.0
2A,2020-03-18,0.0,1.0,41.0,1.0,1.0,0.0,26.0,15.0,1.0,0.0,10.0,43.0,5.0,5.0,21.0,22.0
2B,2020-02-24,0.0,0.0,134.0,0.0,0.0,0.0,78.0,56.0,0.0,0.0,,,,,,
2B,2020-02-25,0.0,0.0,118.0,0.0,0.0,0.0,57.0,61.0,0.0,0.0,,,,,,
2B,2020-02-26,0.0,0.0,115.0,0.0,0.0,0.0,59.0,56.0,0.0,0.0,,,,,,
2B,2020-02-27,0.0,0.0,109.0,0.0,0.0,0.0,68.0,41.0,0.0,0.0,,,,,,
2B,2020-02-28,0.0,0.0,112.0,0.0,0.0,0.0,51.0,61.0,0.0,0.0,,,,,,
2B,2020-02-29,0.0,5.0,115.0,0.0,2.0,3.0,63.0,52.0,0.0,0.0,,,,,,
2B,2020-03-01,0.0,3.0,109.0,3.0,2.0,1.0,56.0,53.0,2.0,1.0,,,,,,
2B,2020-03-02,0.0,4.0,119.0,4.0,1.0,3.0,49.0,70.0,1.0,3.0,,,,,,
2B,2020-03-03,0.0,11.0,127.0,10.0,4.0,7.0,61.0,66.0,3.0,7.0,,,,,,
2B,2020-03-04,0.0,3.0,112.0,3.0,1.0,2.0,49.0,63.0,1.0,2.0,,,,,,
2B,2020-03-05,0.0,7.0,128.0,7.0,2.0,5.0,76.0,52.0,2.0,5.0,,,,,,
2B,2020-03-06,0.0,21.0,136.0,21.0,15.0,6.0,77.0,59.0,15.0,6.0,,,,,,
2B,2020-03-07,0.0,12.0,118.0,12.0,9.0,3.0,62.0,56.0,9.0,3.0,,,,,,
2B,2020-03-08,0.0,6.0,121.0,6.0,4.0,2.0,63.0,57.0,4.0,2.0,,,,,,
2B,2020-03-09,0.0,8.0,131.0,8.0,2.0,6.0,60.0,71.0,2.0,6.0,,,,,,
2B,2020-03-10,0.0,14.0,112.0,14.0,9.0,5.0,63.0,49.0,9.0,5.0,,,,,,
2B,2020-03-11,0.0,18.0,122.0,18.0,5.0,13.0,60.0,62.0,5.0,13.0,,,,,,
2B,2020-03-12,0.0,26.0,123.0,26.0,15.0,11.0,67.0,56.0,15.0,11.0,,,,,,
2B,2020-03-13,0.0,37.0,130.0,37.0,18.0,19.0,77.0,53.0,18.0,19.0,,,,,,
2B,2020-03-14,0.0,19.0,111.0,19.0,11.0,8.0,62.0,49.0,11.0,8.0,,,,,,
2B,2020-03-15,0.0,33.0,102.0,33.0,16.0,17.0,60.0,42.0,16.0,17.0,,,,,,
2B,2020-03-16,0.0,32.0,93.0,32.0,15.0,17.0,52.0,41.0,15.0,17.0,,,,,,
2B,2020-03-17,0.0,31.0,80.0,30.0,10.0,21.0,44.0,36.0,10.0,20.0,,,,,,
2B,2020-03-18,0.0,24.0,75.0,24.0,11.0,13.0,42.0,33.0,11.0,13.0,,,,,,
30,2020-02-24,0.0,0.0,628.0,0.0,0.0,0.0,329.0,299.0,0.0,0.0,0.0,95.0,0.0,0.0,43.0,52.0
30,2020-02-25,0.0,0.0,533.0,0.0,0.0,0.0,278.0,255.0,0.0,0.0,0.0,73.0,0.0,0.0,29.0,44.0
30,2020-02-26,0.0,0.0,531.0,0.0,0.0,0.0,263.0,268.0,0.0,0.0,0.0,81.0,0.0,0.0,34.0,47.0
30,2020-02-27,0.0,0.0,549.0,0.0,0.0,0.0,280.0,269.0,0.0,0.0,0.0,82.0,0.0,0.0,30.0,52.0
30,2020-02-28,0.0,0.0,526.0,0.0,0.0,0.0,270.0,256.0,0.0,0.0,0.0,98.0,0.0,0.0,48.0,50.0
30,2020-02-29,0.0,0.0,507.0,0.0,0.0,0.0,270.0,237.0,0.0,0.0,0.0,155.0,0.0,0.0,71.0,84.0
30,2020-03-01,0.0,0.0,475.0,0.0,0.0,0.0,246.0,229.0,0.0,0.0,0.0,154.0,0.0,0.0,67.0,87.0
30,2020-03-02,0.0,0.0,582.0,0.0,0.0,0.0,284.0,298.0,0.0,0.0,0.0,89.0,0.0,0.0,33.0,56.0
30,2020-03-03,0.0,0.0,511.0,0.0,0.0,0.0,248.0,263.0,0.0,0.0,0.0,90.0,0.0,0.0,39.0,51.0
30,2020-03-04,0.0,0.0,466.0,0.0,0.0,0.0,229.0,237.0,0.0,0.0,0.0,89.0,0.0,0.0,32.0,57.0
30,2020-03-05,0.0,0.0,507.0,0.0,0.0,0.0,259.0,248.0,0.0,0.0,0.0,88.0,0.0,0.0,35.0,53.0
30,2020-03-06,0.0,0.0,509.0,0.0,0.0,0.0,269.0,240.0,0.0,0.0,0.0,100.0,0.0,0.0,45.0,55.0
30,2020-03-07,0.0,0.0,513.0,0.0,0.0,0.0,264.0,249.0,0.0,0.0,0.0,148.0,0.0,0.0,74.0,74.0
30,2020-03-08,0.0,0.0,486.0,0.0,0.0,0.0,261.0,225.0,0.0,0.0,0.0,146.0,0.0,0.0,59.0,87.0
30,2020-03-09,0.0,0.0,520.0,0.0,0.0,0.0,256.0,264.0,0.0,0.0,0.0,82.0,0.0,0.0,28.0,54.0
30,2020-03-10,0.0,0.0,481.0,0.0,0.0,0.0,231.0,250.0,0.0,0.0,0.0,87.0,0.0,0.0,33.0,54.0
30,2020-03-11,0.0,0.0,511.0,0.0,0.0,0.0,270.0,241.0,0.0,0.0,0.0,75.0,0.0,0.0,32.0,43.0
30,2020-03-12,0.0,1.0,454.0,0.0,0.0,1.0,245.0,209.0,0.0,0.0,0.0,89.0,0.0,0.0,39.0,50.0
30,2020-03-13,0.0,0.0,479.0,0.0,0.0,0.0,257.0,222.0,0.0,0.0,3.0,90.0,1.0,2.0,38.0,52.0
30,2020-03-14,0.0,0.0,406.0,0.0,0.0,0.0,225.0,181.0,0.0,0.0,7.0,146.0,4.0,3.0,61.0,85.0
30,2020-03-15,0.0,0.0,341.0,0.0,0.0,0.0,174.0,167.0,0.0,0.0,3.0,136.0,1.0,2.0,64.0,72.0
30,2020-03-16,0.0,0.0,327.0,0.0,0.0,0.0,170.0,157.0,0.0,0.0,2.0,78.0,0.0,2.0,29.0,49.0
30,2020-03-17,0.0,0.0,283.0,0.0,0.0,0.0,151.0,132.0,0.0,0.0,3.0,66.0,2.0,1.0,27.0,39.0
30,2020-03-18,0.0,2.0,211.0,0.0,1.0,1.0,88.0,123.0,0.0,0.0,1.0,50.0,1.0,0.0,24.0,26.0
31,2020-02-24,0.0,1.0,987.0,0.0,0.0,1.0,523.0,464.0,0.0,0.0,0.0,130.0,0.0,0.0,50.0,80.0
31,2020-02-25,0.0,0.0,836.0,0.0,0.0,0.0,408.0,428.0,0.0,0.0,0.0,118.0,0.0,0.0,43.0,75.0
31,2020-02-26,0.0,0.0,817.0,0.0,0.0,0.0,409.0,408.0,0.0,0.0,0.0,133.0,0.0,0.0,59.0,74.0
31,2020-02-27,0.0,0.0,845.0,0.0,0.0,0.0,438.0,407.0,0.0,0.0,0.0,117.0,0.0,0.0,44.0,73.0
31,2020-02-28,0.0,0.0,855.0,0.0,0.0,0.0,441.0,414.0,0.0,0.0,0.0,130.0,0.0,0.0,49.0,81.0
31,2020-02-29,0.0,1.0,944.0,1.0,1.0,0.0,514.0,430.0,1.0,0.0,0.0,218.0,0.0,0.0,96.0,122.0
31,2020-03-01,0.0,6.0,889.0,6.0,1.0,5.0,453.0,436.0,1.0,5.0,0.0,265.0,0.0,0.0,107.0,158.0
31,2020-03-02,0.0,0.0,852.0,0.0,0.0,0.0,439.0,413.0,0.0,0.0,0.0,144.0,0.0,0.0,57.0,87.0
31,2020-03-03,0.0,1.0,751.0,0.0,0.0,1.0,390.0,361.0,0.0,0.0,0.0,134.0,0.0,0.0,63.0,71.0
31,2020-03-04,0.0,1.0,803.0,0.0,0.0,1.0,410.0,393.0,0.0,0.0,0.0,156.0,0.0,0.0,69.0,87.0
31,2020-03-05,0.0,5.0,819.0,4.0,2.0,3.0,400.0,419.0,2.0,2.0,1.0,140.0,0.0,1.0,56.0,84.0
31,2020-03-06,0.0,2.0,829.0,1.0,2.0,0.0,454.0,375.0,1.0,0.0,0.0,129.0,0.0,0.0,53.0,76.0
31,2020-03-07,0.0,0.0,855.0,0.0,0.0,0.0,418.0,437.0,0.0,0.0,0.0,198.0,0.0,0.0,82.0,116.0
31,2020-03-08,0.0,4.0,866.0,4.0,2.0,2.0,441.0,425.0,2.0,2.0,0.0,255.0,0.0,0.0,108.0,147.0
31,2020-03-09,0.0,7.0,898.0,6.0,0.0,7.0,463.0,435.0,0.0,6.0,0.0,152.0,0.0,0.0,69.0,83.0
31,2020-03-10,0.0,12.0,761.0,10.0,6.0,6.0,390.0,371.0,5.0,5.0,1.0,146.0,1.0,0.0,62.0,84.0
31,2020-03-11,0.0,6.0,784.0,5.0,5.0,1.0,415.0,369.0,4.0,1.0,0.0,128.0,0.0,0.0,50.0,78.0
31,2020-03-12,0.0,10.0,828.0,6.0,4.0,6.0,416.0,412.0,3.0,3.0,0.0,141.0,0.0,0.0,66.0,75.0
31,2020-03-13,0.0,43.0,690.0,16.0,22.0,21.0,351.0,339.0,8.0,8.0,4.0,132.0,2.0,2.0,50.0,82.0
31,2020-03-14,0.0,55.0,698.0,21.0,24.0,31.0,380.0,318.0,8.0,13.0,27.0,255.0,9.0,18.0,100.0,155.0
31,2020-03-15,0.0,41.0,603.0,29.0,21.0,20.0,334.0,269.0,15.0,14.0,52.0,278.0,24.0,28.0,115.0,163.0
31,2020-03-16,0.0,82.0,531.0,33.0,37.0,45.0,269.0,261.0,13.0,20.0,24.0,132.0,15.0,9.0,68.0,64.0
31,2020-03-17,0.0,49.0,473.0,21.0,21.0,28.0,258.0,215.0,9.0,12.0,16.0,132.0,5.0,11.0,59.0,73.0
31,2020-03-18,0.0,27.0,402.0,12.0,9.0,18.0,232.0,170.0,4.0,8.0,30.0,139.0,18.0,12.0,60.0,79.0
32,2020-02-24,0.0,0.0,87.0,0.0,0.0,0.0,40.0,47.0,0.0,0.0,,,,,,
32,2020-02-25,0.0,0.0,71.0,0.0,0.0,0.0,32.0,39.0,0.0,0.0,,,,,,
32,2020-02-26,0.0,0.0,70.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,,,,,,
32,2020-02-27,0.0,0.0,81.0,0.0,0.0,0.0,30.0,51.0,0.0,0.0,,,,,,
32,2020-02-28,0.0,0.0,79.0,0.0,0.0,0.0,38.0,41.0,0.0,0.0,,,,,,
32,2020-02-29,0.0,0.0,78.0,0.0,0.0,0.0,41.0,37.0,0.0,0.0,,,,,,
32,2020-03-01,0.0,0.0,93.0,0.0,0.0,0.0,46.0,47.0,0.0,0.0,,,,,,
32,2020-03-02,0.0,1.0,95.0,1.0,1.0,0.0,43.0,52.0,1.0,0.0,,,,,,
32,2020-03-03,0.0,0.0,69.0,0.0,0.0,0.0,32.0,37.0,0.0,0.0,,,,,,
32,2020-03-04,0.0,0.0,77.0,0.0,0.0,0.0,45.0,32.0,0.0,0.0,,,,,,
32,2020-03-05,0.0,0.0,71.0,0.0,0.0,0.0,47.0,24.0,0.0,0.0,,,,,,
32,2020-03-06,0.0,0.0,67.0,0.0,0.0,0.0,35.0,32.0,0.0,0.0,,,,,,
32,2020-03-07,0.0,0.0,84.0,0.0,0.0,0.0,48.0,36.0,0.0,0.0,,,,,,
32,2020-03-08,0.0,0.0,95.0,0.0,0.0,0.0,46.0,49.0,0.0,0.0,,,,,,
32,2020-03-09,0.0,0.0,68.0,0.0,0.0,0.0,42.0,26.0,0.0,0.0,,,,,,
32,2020-03-10,0.0,1.0,70.0,1.0,1.0,0.0,32.0,38.0,1.0,0.0,,,,,,
32,2020-03-11,0.0,1.0,59.0,1.0,1.0,0.0,30.0,29.0,1.0,0.0,,,,,,
32,2020-03-12,0.0,0.0,90.0,0.0,0.0,0.0,51.0,39.0,0.0,0.0,,,,,,
32,2020-03-13,0.0,8.0,65.0,5.0,2.0,6.0,32.0,33.0,1.0,4.0,,,,,,
32,2020-03-14,0.0,5.0,68.0,2.0,2.0,3.0,28.0,40.0,1.0,1.0,,,,,,
32,2020-03-15,0.0,2.0,56.0,2.0,1.0,1.0,19.0,37.0,1.0,1.0,,,,,,
32,2020-03-16,0.0,12.0,64.0,5.0,5.0,7.0,29.0,35.0,3.0,2.0,,,,,,
32,2020-03-17,0.0,1.0,37.0,0.0,0.0,1.0,15.0,22.0,0.0,0.0,,,,,,
32,2020-03-18,0.0,3.0,41.0,1.0,1.0,2.0,23.0,18.0,0.0,1.0,,,,,,
33,2020-02-24,0.0,0.0,945.0,0.0,0.0,0.0,487.0,458.0,0.0,0.0,0.0,1025.0,0.0,0.0,429.0,596.0
33,2020-02-25,0.0,0.0,912.0,0.0,0.0,0.0,460.0,452.0,0.0,0.0,0.0,883.0,0.0,0.0,391.0,492.0
33,2020-02-26,0.0,0.0,837.0,0.0,0.0,0.0,450.0,387.0,0.0,0.0,0.0,930.0,0.0,0.0,394.0,536.0
33,2020-02-27,0.0,0.0,854.0,0.0,0.0,0.0,422.0,432.0,0.0,0.0,0.0,896.0,0.0,0.0,372.0,524.0
33,2020-02-28,0.0,0.0,906.0,0.0,0.0,0.0,459.0,447.0,0.0,0.0,0.0,958.0,0.0,0.0,401.0,557.0
33,2020-02-29,0.0,0.0,912.0,0.0,0.0,0.0,469.0,443.0,0.0,0.0,0.0,1133.0,0.0,0.0,465.0,668.0
33,2020-03-01,0.0,0.0,850.0,0.0,0.0,0.0,426.0,423.0,0.0,0.0,0.0,1016.0,0.0,0.0,440.0,576.0
33,2020-03-02,0.0,0.0,887.0,0.0,0.0,0.0,460.0,427.0,0.0,0.0,0.0,1034.0,0.0,0.0,456.0,578.0
33,2020-03-03,0.0,0.0,814.0,0.0,0.0,0.0,411.0,403.0,0.0,0.0,0.0,917.0,0.0,0.0,367.0,550.0
33,2020-03-04,0.0,1.0,787.0,1.0,0.0,1.0,377.0,410.0,0.0,1.0,2.0,898.0,1.0,1.0,386.0,512.0
33,2020-03-05,0.0,2.0,829.0,0.0,1.0,1.0,431.0,398.0,0.0,0.0,0.0,887.0,0.0,0.0,384.0,503.0
33,2020-03-06,0.0,0.0,863.0,0.0,0.0,0.0,435.0,428.0,0.0,0.0,1.0,761.0,0.0,1.0,328.0,433.0
33,2020-03-07,0.0,2.0,900.0,0.0,2.0,0.0,454.0,446.0,0.0,0.0,13.0,1127.0,8.0,5.0,485.0,642.0
33,2020-03-08,0.0,0.0,888.0,0.0,0.0,0.0,478.0,410.0,0.0,0.0,16.0,1071.0,10.0,6.0,486.0,585.0
33,2020-03-09,0.0,1.0,886.0,1.0,0.0,1.0,483.0,403.0,0.0,1.0,15.0,948.0,11.0,4.0,412.0,536.0
33,2020-03-10,0.0,0.0,856.0,0.0,0.0,0.0,460.0,396.0,0.0,0.0,14.0,905.0,6.0,8.0,378.0,527.0
33,2020-03-11,0.0,2.0,830.0,0.0,0.0,2.0,433.0,397.0,0.0,0.0,32.0,892.0,18.0,14.0,389.0,503.0
33,2020-03-12,0.0,1.0,875.0,1.0,0.0,1.0,456.0,419.0,0.0,1.0,26.0,866.0,14.0,12.0,370.0,496.0
33,2020-03-13,0.0,1.0,801.0,0.0,1.0,0.0,406.0,395.0,0.0,0.0,38.0,893.0,16.0,22.0,393.0,500.0
33,2020-03-14,0.0,11.0,817.0,3.0,7.0,4.0,463.0,354.0,2.0,1.0,73.0,1156.0,31.0,42.0,485.0,671.0
33,2020-03-15,0.0,7.0,699.0,3.0,5.0,2.0,386.0,313.0,1.0,2.0,142.0,1078.0,68.0,74.0,458.0,620.0
33,2020-03-16,0.0,26.0,590.0,9.0,10.0,16.0,323.0,267.0,1.0,8.0,144.0,972.0,60.0,84.0,402.0,570.0
33,2020-03-17,0.0,25.0,457.0,8.0,11.0,14.0,242.0,215.0,6.0,2.0,98.0,789.0,38.0,60.0,336.0,453.0
33,2020-03-18,0.0,23.0,419.0,5.0,7.0,16.0,201.0,218.0,1.0,4.0,105.0,794.0,49.0,56.0,340.0,454.0
34,2020-02-24,0.0,0.0,951.0,0.0,0.0,0.0,499.0,452.0,0.0,0.0,0.0,140.0,0.0,0.0,50.0,87.0
34,2020-02-25,0.0,0.0,927.0,0.0,0.0,0.0,452.0,475.0,0.0,0.0,0.0,136.0,0.0,0.0,55.0,77.0
34,2020-02-26,0.0,0.0,927.0,0.0,0.0,0.0,452.0,475.0,0.0,0.0,0.0,150.0,0.0,0.0,64.0,86.0
34,2020-02-27,0.0,1.0,914.0,0.0,1.0,0.0,442.0,472.0,0.0,0.0,0.0,153.0,0.0,0.0,45.0,108.0
34,2020-02-28,0.0,0.0,854.0,0.0,0.0,0.0,418.0,436.0,0.0,0.0,0.0,145.0,0.0,0.0,56.0,89.0
34,2020-02-29,0.0,0.0,920.0,0.0,0.0,0.0,459.0,461.0,0.0,0.0,0.0,107.0,0.0,0.0,44.0,63.0
34,2020-03-01,0.0,0.0,910.0,0.0,0.0,0.0,444.0,466.0,0.0,0.0,0.0,102.0,0.0,0.0,41.0,61.0
34,2020-03-02,0.0,0.0,974.0,0.0,0.0,0.0,487.0,487.0,0.0,0.0,0.0,155.0,0.0,0.0,57.0,98.0
34,2020-03-03,0.0,0.0,814.0,0.0,0.0,0.0,388.0,426.0,0.0,0.0,0.0,147.0,0.0,0.0,63.0,84.0
34,2020-03-04,0.0,0.0,858.0,0.0,0.0,0.0,438.0,420.0,0.0,0.0,0.0,121.0,0.0,0.0,54.0,67.0
34,2020-03-05,0.0,0.0,824.0,0.0,0.0,0.0,427.0,397.0,0.0,0.0,0.0,79.0,0.0,0.0,37.0,42.0
